agent,id,condition,mfv,mfv_codes
Claude 2.1,126,qv,4,202
Claude 2.1,126,qv,3,510
Claude 2.1,126,qv,3,102
Claude 2.1,126,qv,3,707
Claude 2.1,126,qv,4,614
Claude 2.1,126,qv,4,605
Claude 2.1,126,qv,3,604
Claude 2.1,126,qv,4,303
Claude 2.1,126,qv,3,408
Claude 2.1,126,qv,2,104
Claude 2.1,126,qv,3,204
Claude 2.1,126,qv,3,113
Claude 2.1,126,qv,3,601
Claude 2.1,126,qv,4,701
Claude 2.1,126,qv,4,103
Claude 2.1,126,qv,5,804
Claude 2.1,126,qv,4,802
Claude 2.1,126,qv,4,801
Claude 2.1,126,qv,3,403
Claude 2.1,126,qv,3,409
Claude 2.1,126,qv,4,703
Claude 2.1,126,qv,4,803
Claude 2.1,126,qv,4,206
Claude 2.1,126,qv,3,507
Claude 2.1,126,qv,3,608
Claude 2.1,126,qv,4,705
Claude 2.1,126,qv,3,112
Claude 2.1,126,qv,4,411
Claude 2.1,126,qv,4,105
Claude 2.1,126,qv,4,404
Claude 2.1,126,qv,4,808
Claude 2.1,126,qv,3,111
Claude 2.1,126,qv,2,702
Claude 2.1,126,qv,5,406
Claude 2.1,126,qv,3,207
Claude 2.1,126,qv,3,716
Claude 2.1,126,qv,3,114
Claude 2.1,126,qv,4,504
Claude 2.1,126,qv,4,108
Claude 2.1,126,qv,4,710
Claude 2.1,126,qv,3,711
Claude 2.1,126,qv,3,201
Claude 2.1,126,qv,3,611
Claude 2.1,126,qv,4,706
Claude 2.1,126,qv,4,610
Claude 2.1,127,vq,3,204
Claude 2.1,127,vq,2,409
Claude 2.1,127,vq,4,703
Claude 2.1,127,vq,4,504
Claude 2.1,127,vq,2,611
Claude 2.1,127,vq,4,715
Claude 2.1,127,vq,4,705
Claude 2.1,127,vq,3,608
Claude 2.1,127,vq,3,612
Claude 2.1,127,vq,3,510
Claude 2.1,127,vq,4,802
Claude 2.1,127,vq,3,408
Claude 2.1,127,vq,3,105
Claude 2.1,127,vq,4,804
Claude 2.1,127,vq,4,411
Claude 2.1,127,vq,3,701
Claude 2.1,127,vq,3,410
Claude 2.1,127,vq,3,112
Claude 2.1,127,vq,4,801
Claude 2.1,127,vq,4,713
Claude 2.1,127,vq,2,404
Claude 2.1,127,vq,2,604
Claude 2.1,127,vq,3,206
Claude 2.1,127,vq,3,709
Claude 2.1,127,vq,2,603
Claude 2.1,127,vq,4,208
Claude 2.1,127,vq,3,104
Claude 2.1,127,vq,3,810
Claude 2.1,127,vq,3,203
Claude 2.1,127,vq,3,102
Claude 2.1,127,vq,3,704
Claude 2.1,127,vq,3,509
Claude 2.1,127,vq,3,402
Claude 2.1,127,vq,4,808
Claude 2.1,127,vq,4,202
Claude 2.1,127,vq,3,110
Claude 2.1,127,vq,3,405
Claude 2.1,127,vq,3,610
Claude 2.1,127,vq,3,113
Claude 2.1,127,vq,4,605
Claude 2.1,127,vq,3,712
Claude 2.1,127,vq,4,303
Claude 2.1,127,vq,4,205
Claude 2.1,127,vq,3,716
Claude 2.1,127,vq,3,714
Claude 2.1,127,vq,3,711
Claude 2.1,127,vq,3,114
Claude 2.1,127,vq,3,805
Claude 2.1,127,vq,4,406
Claude 2.1,127,vq,3,707
Claude 2.1,127,vq,3,503
Claude 2.1,127,vq,4,201
Claude 2.1,127,vq,3,602
Claude 2.1,127,vq,3,702
Claude 2.1,127,vq,3,103
Claude 2.1,127,vq,3,501
Claude 2.1,127,vq,3,403
Claude 2.1,127,vq,4,803
Claude 2.1,127,vq,3,706
Claude 2.1,127,vq,3,502
Claude 2.1,127,vq,3,614
Claude 2.1,127,vq,3,601
Claude 2.1,127,vq,3,507
Claude 2.1,127,vq,4,108
Claude 2.1,127,vq,4,207
Claude 2.1,127,vq,3,109
Claude 2.1,127,vq,4,111
Claude 2.1,127,vq,4,710
Claude 2.1,128,qv,3,710
Claude 2.1,128,qv,4,705
Claude 2.1,128,qv,2,509
Claude 2.1,128,qv,4,801
Claude 2.1,128,qv,3,706
Claude 2.1,128,qv,3,405
Claude 2.1,128,qv,3,503
Claude 2.1,128,qv,3,204
Claude 2.1,128,qv,4,202
Claude 2.1,128,qv,4,207
Claude 2.1,128,qv,4,715
Claude 2.1,128,qv,2,112
Claude 2.1,128,qv,2,113
Claude 2.1,128,qv,4,205
Claude 2.1,128,qv,3,111
Claude 2.1,128,qv,2,709
Claude 2.1,128,qv,3,810
Claude 2.1,128,qv,3,408
Claude 2.1,128,qv,4,201
Claude 2.1,128,qv,2,114
Claude 2.1,128,qv,2,510
Claude 2.1,128,qv,2,716
Claude 2.1,128,qv,4,808
Claude 2.1,128,qv,4,713
Claude 2.1,128,qv,4,803
Claude 2.1,128,qv,3,605
Claude 2.1,128,qv,2,601
Claude 2.1,128,qv,3,410
Claude 2.1,128,qv,3,608
Claude 2.1,128,qv,3,602
Claude 2.1,128,qv,2,110
Claude 2.1,128,qv,3,206
Claude 2.1,128,qv,2,603
Claude 2.1,128,qv,3,805
Claude 2.1,128,qv,2,502
Claude 2.1,128,qv,3,612
Claude 2.1,128,qv,3,404
Claude 2.1,128,qv,3,611
Claude 2.1,128,qv,3,105
Claude 2.1,128,qv,5,804
Claude 2.1,128,qv,2,507
Claude 2.1,128,qv,4,303
Claude 2.1,128,qv,4,208
Claude 2.1,128,qv,4,711
Claude 2.1,128,qv,4,406
Claude 2.1,128,qv,3,501
Claude 2.1,128,qv,3,104
Claude 2.1,128,qv,4,411
Claude 2.1,128,qv,3,702
Claude 2.1,128,qv,4,703
Claude 2.1,128,qv,3,403
Claude 2.1,128,qv,2,409
Claude 2.1,128,qv,3,701
Claude 2.1,128,qv,4,402
Claude 2.1,128,qv,3,802
Claude 2.1,128,qv,3,610
Claude 2.1,128,qv,2,714
Claude 2.1,128,qv,3,103
Claude 2.1,128,qv,3,108
Claude 2.1,128,qv,3,102
Claude 2.1,128,qv,2,109
Claude 2.1,128,qv,3,712
Claude 2.1,128,qv,2,604
Claude 2.1,128,qv,3,614
Claude 2.1,128,qv,3,704
Claude 2.1,128,qv,3,504
Claude 2.1,128,qv,3,707
Claude 2.1,128,qv,3,203
Claude 2.1,129,vq,3,405
Claude 2.1,129,vq,4,205
Claude 2.1,129,vq,2,712
Claude 2.1,129,vq,4,804
Claude 2.1,129,vq,2,404
Claude 2.1,129,vq,3,108
Claude 2.1,129,vq,3,203
Claude 2.1,129,vq,1,702
Claude 2.1,129,vq,2,602
Claude 2.1,129,vq,2,114
Claude 2.1,129,vq,3,501
Claude 2.1,129,vq,4,201
Claude 2.1,129,vq,4,808
Claude 2.1,129,vq,2,604
Claude 2.1,129,vq,5,202
Claude 2.1,129,vq,3,403
Claude 2.1,129,vq,5,801
Claude 2.1,129,vq,4,402
Claude 2.1,129,vq,4,406
Claude 2.1,129,vq,3,204
Claude 2.1,129,vq,3,113
Claude 2.1,129,vq,4,303
Claude 2.1,129,vq,4,208
Claude 2.1,129,vq,4,206
Claude 2.1,129,vq,2,805
Claude 2.1,129,vq,3,507
Claude 2.1,129,vq,3,711
Claude 2.1,129,vq,3,608
Claude 2.1,129,vq,5,504
Claude 2.1,129,vq,4,705
Claude 2.1,129,vq,3,408
Claude 2.1,129,vq,4,707
Claude 2.1,129,vq,5,703
Claude 2.1,129,vq,4,510
Claude 2.1,129,vq,4,713
Claude 2.1,129,vq,3,104
Claude 2.1,129,vq,4,710
Claude 2.1,129,vq,4,810
Claude 2.1,129,vq,5,803
Claude 2.1,129,vq,4,112
Claude 2.1,129,vq,4,411
Claude 2.1,129,vq,4,802
Claude 2.1,129,vq,4,207
Claude 2.1,129,vq,3,110
Claude 2.1,129,vq,3,102
Claude 2.1,129,vq,3,704
Claude 2.1,129,vq,4,605
Claude 2.1,129,vq,4,614
Claude 2.1,129,vq,4,709
Claude 2.1,129,vq,4,111
Claude 2.1,129,vq,4,502
Claude 2.1,129,vq,5,706
Claude 2.1,129,vq,4,410
Claude 2.1,129,vq,3,109
Claude 2.1,129,vq,3,603
Claude 2.1,129,vq,4,612
Claude 2.1,129,vq,4,503
Claude 2.1,129,vq,4,509
Claude 2.1,129,vq,4,103
Claude 2.1,129,vq,3,601
Claude 2.1,129,vq,5,715
Claude 2.1,129,vq,3,409
Claude 2.1,129,vq,4,716
Claude 2.1,129,vq,3,611
Claude 2.1,129,vq,4,610
Claude 2.1,129,vq,4,105
Claude 2.1,129,vq,4,701
Claude 2.1,129,vq,3,714
Claude 2.1,130,qv,2,603
Claude 2.1,130,qv,4,207
Claude 2.1,130,qv,3,602
Claude 2.1,130,qv,4,504
Claude 2.1,130,qv,3,113
Claude 2.1,130,qv,4,808
Claude 2.1,130,qv,4,201
Claude 2.1,130,qv,3,403
Claude 2.1,130,qv,2,104
Claude 2.1,130,qv,3,114
Claude 2.1,130,qv,3,713
Claude 2.1,130,qv,3,405
Claude 2.1,130,qv,3,109
Claude 2.1,130,qv,3,701
Claude 2.1,130,qv,2,409
Claude 2.1,130,qv,3,710
Claude 2.1,130,qv,5,801
Claude 2.1,130,qv,3,108
Claude 2.1,130,qv,2,715
Claude 2.1,130,qv,4,402
Claude 2.1,130,qv,3,509
Claude 2.1,130,qv,2,712
Claude 2.1,130,qv,4,303
Claude 2.1,130,qv,4,802
Claude 2.1,130,qv,4,205
Claude 2.1,130,qv,3,102
Claude 2.1,130,qv,3,105
Claude 2.1,130,qv,2,805
Claude 2.1,130,qv,2,601
Claude 2.1,130,qv,4,208
Claude 2.1,130,qv,2,714
Claude 2.1,130,qv,2,510
Claude 2.1,130,qv,1,716
Claude 2.1,130,qv,2,608
Claude 2.1,130,qv,3,203
Claude 2.1,130,qv,4,406
Claude 2.1,130,qv,3,612
Claude 2.1,130,qv,2,704
Claude 2.1,130,qv,3,204
Claude 2.1,130,qv,2,502
Claude 2.1,130,qv,3,408
Claude 2.1,130,qv,2,604
Claude 2.1,130,qv,3,103
Claude 2.1,130,qv,4,206
Claude 2.1,130,qv,3,404
Claude 2.1,130,qv,4,411
Claude 2.1,130,qv,2,501
Claude 2.1,130,qv,2,707
Claude 2.1,130,qv,4,804
Claude 2.1,130,qv,3,111
Claude 2.1,130,qv,3,611
Claude 2.1,130,qv,3,810
Claude 2.1,130,qv,3,614
Claude 2.1,130,qv,3,706
Claude 2.1,130,qv,2,702
Claude 2.1,130,qv,2,507
Claude 2.1,130,qv,3,410
Claude 2.1,130,qv,3,112
Claude 2.1,130,qv,4,202
Claude 2.1,130,qv,3,610
Claude 2.1,130,qv,2,709
Claude 2.1,130,qv,2,711
Claude 2.1,130,qv,3,703
Claude 2.1,130,qv,4,803
Claude 2.1,130,qv,3,705
Claude 2.1,130,qv,2,503
Claude 2.1,130,qv,3,605
Claude 2.1,130,qv,2,110
Claude 2.1,131,vq,4,605
Claude 2.1,131,vq,5,205
Claude 2.1,131,vq,3,104
Claude 2.1,131,vq,4,408
Claude 2.1,131,vq,3,611
Claude 2.1,131,vq,5,202
Claude 2.1,131,vq,4,710
Claude 2.1,131,vq,3,507
Claude 2.1,131,vq,4,402
Claude 2.1,131,vq,4,503
Claude 2.1,131,vq,5,303
Claude 2.1,131,vq,3,709
Claude 2.1,131,vq,3,714
Claude 2.1,131,vq,4,103
Claude 2.1,131,vq,3,702
Claude 2.1,131,vq,4,112
Claude 2.1,131,vq,4,404
Claude 2.1,131,vq,4,102
Claude 2.1,131,vq,3,711
Claude 2.1,131,vq,3,704
Claude 2.1,131,vq,3,509
Claude 2.1,131,vq,5,208
Claude 2.1,131,vq,4,614
Claude 2.1,131,vq,3,707
Claude 2.1,131,vq,4,706
Claude 2.1,131,vq,4,109
Claude 2.1,131,vq,4,703
Claude 2.1,131,vq,5,801
Claude 2.1,131,vq,4,808
Claude 2.1,131,vq,5,406
Claude 2.1,131,vq,4,701
Claude 2.1,131,vq,5,803
Claude 2.1,131,vq,4,201
Claude 2.1,131,vq,3,502
Claude 2.1,131,vq,4,410
Claude 2.1,131,vq,5,411
Claude 2.1,131,vq,3,601
Claude 2.1,131,vq,3,604
Claude 2.1,131,vq,4,713
Claude 2.1,131,vq,3,716
Claude 2.1,131,vq,4,207
Claude 2.1,131,vq,4,113
Claude 2.1,131,vq,5,804
Claude 2.1,131,vq,4,204
Claude 2.1,131,vq,4,206
Claude 2.1,131,vq,3,501
Claude 2.1,131,vq,3,805
Claude 2.1,131,vq,4,114
Claude 2.1,131,vq,4,810
Claude 2.1,131,vq,4,405
Claude 2.1,131,vq,4,705
Claude 2.1,131,vq,3,608
Claude 2.1,131,vq,3,712
Claude 2.1,131,vq,4,203
Claude 2.1,131,vq,3,602
Claude 2.1,131,vq,3,409
Claude 2.1,131,vq,4,504
Claude 2.1,131,vq,4,110
Claude 2.1,131,vq,3,603
Claude 2.1,131,vq,4,802
Claude 2.1,131,vq,3,403
Claude 2.1,131,vq,4,105
Claude 2.1,131,vq,4,715
Claude 2.1,131,vq,3,510
Claude 2.1,131,vq,3,612
Claude 2.1,131,vq,4,111
Claude 2.1,131,vq,4,108
Claude 2.1,131,vq,3,610
Claude 2.1,132,qv,2,705
Claude 2.1,132,qv,3,701
Claude 2.1,132,qv,1,714
Claude 2.1,132,qv,2,608
Claude 2.1,132,qv,3,206
Claude 2.1,132,qv,2,710
Claude 2.1,132,qv,2,703
Claude 2.1,132,qv,4,208
Claude 2.1,132,qv,1,603
Claude 2.1,132,qv,3,402
Claude 2.1,132,qv,3,802
Claude 2.1,132,qv,1,604
Claude 2.1,132,qv,2,805
Claude 2.1,132,qv,2,404
Claude 2.1,132,qv,1,104
Claude 2.1,132,qv,3,504
Claude 2.1,132,qv,3,501
Claude 2.1,132,qv,2,204
Claude 2.1,132,qv,3,503
Claude 2.1,132,qv,2,707
Claude 2.1,132,qv,2,612
Claude 2.1,132,qv,2,410
Claude 2.1,132,qv,2,403
Claude 2.1,132,qv,4,202
Claude 2.1,132,qv,2,113
Claude 2.1,132,qv,3,706
Claude 2.1,132,qv,3,711
Claude 2.1,132,qv,2,114
Claude 2.1,132,qv,1,409
Claude 2.1,132,qv,3,810
Claude 2.1,132,qv,2,704
Claude 2.1,132,qv,2,510
Claude 2.1,132,qv,3,509
Claude 2.1,132,qv,2,109
Claude 2.1,132,qv,4,803
Claude 2.1,132,qv,2,203
Claude 2.1,132,qv,3,205
Claude 2.1,132,qv,4,804
Claude 2.1,132,qv,2,408
Claude 2.1,132,qv,2,610
Claude 2.1,132,qv,2,105
Claude 2.1,132,qv,2,712
Claude 2.1,132,qv,4,406
Claude 2.1,132,qv,2,601
Claude 2.1,132,qv,2,102
Claude 2.1,132,qv,4,801
Claude 2.1,132,qv,2,112
Claude 2.1,132,qv,3,405
Claude 2.1,132,qv,3,411
Claude 2.1,132,qv,3,207
Claude 2.1,132,qv,4,303
Claude 2.1,132,qv,2,602
Claude 2.1,132,qv,3,614
Claude 2.1,132,qv,2,110
Claude 2.1,132,qv,2,502
Claude 2.1,132,qv,4,201
Claude 2.1,132,qv,2,702
Claude 2.1,132,qv,2,716
Claude 2.1,132,qv,2,507
Claude 2.1,132,qv,2,611
Claude 2.1,132,qv,4,715
Claude 2.1,132,qv,4,713
Claude 2.1,132,qv,3,108
Claude 2.1,132,qv,3,808
Claude 2.1,132,qv,2,111
Claude 2.1,132,qv,3,605
Claude 2.1,132,qv,3,103
Claude 2.1,132,qv,2,709
GPT-4,82,qv,4,205
GPT-4,82,qv,3,703
GPT-4,82,qv,2,604
GPT-4,82,qv,3,103
GPT-4,82,qv,3,404
GPT-4,82,qv,4,503
GPT-4,82,qv,4,406
GPT-4,82,qv,5,207
GPT-4,82,qv,3,805
GPT-4,82,qv,3,112
GPT-4,82,qv,4,204
GPT-4,82,qv,4,203
GPT-4,82,qv,3,713
GPT-4,82,qv,4,408
GPT-4,82,qv,4,403
GPT-4,82,qv,2,611
GPT-4,82,qv,3,109
GPT-4,82,qv,3,709
GPT-4,82,qv,3,113
GPT-4,82,qv,2,714
GPT-4,82,qv,5,801
GPT-4,82,qv,3,603
GPT-4,82,qv,3,507
GPT-4,82,qv,3,716
GPT-4,82,qv,4,111
GPT-4,82,qv,3,510
GPT-4,82,qv,2,810
GPT-4,82,qv,3,501
GPT-4,82,qv,4,710
GPT-4,82,qv,1,702
GPT-4,82,qv,5,804
GPT-4,82,qv,4,108
GPT-4,82,qv,5,405
GPT-4,82,qv,4,610
GPT-4,82,qv,3,502
GPT-4,82,qv,3,715
GPT-4,82,qv,4,303
GPT-4,82,qv,4,612
GPT-4,82,qv,2,608
GPT-4,82,qv,4,206
GPT-4,82,qv,3,110
GPT-4,82,qv,2,711
GPT-4,82,qv,4,808
GPT-4,82,qv,3,509
GPT-4,82,qv,4,701
GPT-4,82,qv,5,202
GPT-4,82,qv,3,104
GPT-4,82,qv,5,411
GPT-4,82,qv,4,602
GPT-4,82,qv,4,410
GPT-4,82,qv,3,712
GPT-4,82,qv,5,402
GPT-4,82,qv,3,114
GPT-4,82,qv,3,704
GPT-4,82,qv,3,409
GPT-4,82,qv,5,802
GPT-4,82,qv,3,707
GPT-4,82,qv,3,614
GPT-4,82,qv,4,105
GPT-4,82,qv,4,601
GPT-4,82,qv,5,605
GPT-4,82,qv,3,706
GPT-4,82,qv,5,208
GPT-4,82,qv,5,803
GPT-4,82,qv,4,504
GPT-4,82,qv,5,201
GPT-4,82,qv,2,102
GPT-4,82,qv,4,705
GPT-4,84,qv,3,716
GPT-4,84,qv,4,714
GPT-4,84,qv,5,802
GPT-4,84,qv,3,701
GPT-4,84,qv,4,504
GPT-4,84,qv,4,715
GPT-4,84,qv,5,808
GPT-4,84,qv,4,410
GPT-4,84,qv,5,411
GPT-4,84,qv,5,804
GPT-4,84,qv,3,113
GPT-4,84,qv,4,611
GPT-4,84,qv,4,703
GPT-4,84,qv,2,711
GPT-4,84,qv,4,612
GPT-4,84,qv,3,110
GPT-4,84,qv,2,604
GPT-4,84,qv,4,404
GPT-4,84,qv,5,206
GPT-4,84,qv,5,803
GPT-4,84,qv,4,303
GPT-4,84,qv,3,712
GPT-4,84,qv,2,608
GPT-4,84,qv,5,208
GPT-4,84,qv,3,403
GPT-4,84,qv,5,402
GPT-4,84,qv,3,104
GPT-4,84,qv,4,601
GPT-4,84,qv,3,102
GPT-4,84,qv,4,509
GPT-4,84,qv,4,805
GPT-4,84,qv,4,713
GPT-4,84,qv,4,503
GPT-4,84,qv,5,408
GPT-4,84,qv,3,409
GPT-4,84,qv,3,707
GPT-4,84,qv,5,405
GPT-4,84,qv,4,203
GPT-4,84,qv,4,605
GPT-4,84,qv,4,704
GPT-4,84,qv,4,602
GPT-4,84,qv,4,603
GPT-4,84,qv,4,105
GPT-4,84,qv,4,510
GPT-4,84,qv,4,507
GPT-4,84,qv,4,706
GPT-4,84,qv,4,705
GPT-4,84,qv,5,614
GPT-4,84,qv,3,810
GPT-4,84,qv,3,114
GPT-4,84,qv,4,709
GPT-4,84,qv,4,502
GPT-4,84,qv,4,112
GPT-4,84,qv,5,103
GPT-4,84,qv,5,202
GPT-4,84,qv,5,205
GPT-4,84,qv,5,201
GPT-4,84,qv,3,109
GPT-4,84,qv,4,710
GPT-4,84,qv,5,801
GPT-4,84,qv,4,610
GPT-4,84,qv,4,501
GPT-4,84,qv,5,406
GPT-4,84,qv,5,108
GPT-4,84,qv,5,111
GPT-4,84,qv,5,207
GPT-4,84,qv,5,204
GPT-4,84,qv,3,702
GPT-4,85,vq,2,109
GPT-4,85,vq,5,204
GPT-4,85,vq,3,805
GPT-4,85,vq,4,808
GPT-4,85,vq,2,711
GPT-4,85,vq,4,303
GPT-4,85,vq,3,110
GPT-4,85,vq,4,502
GPT-4,85,vq,5,207
GPT-4,85,vq,4,406
GPT-4,85,vq,4,605
GPT-4,85,vq,3,112
GPT-4,85,vq,3,102
GPT-4,85,vq,4,710
GPT-4,85,vq,3,104
GPT-4,85,vq,2,704
GPT-4,85,vq,3,707
GPT-4,85,vq,3,113
GPT-4,85,vq,5,405
GPT-4,85,vq,4,408
GPT-4,85,vq,3,611
GPT-4,85,vq,5,801
GPT-4,85,vq,3,810
GPT-4,85,vq,5,208
GPT-4,85,vq,4,404
GPT-4,85,vq,5,411
GPT-4,85,vq,3,403
GPT-4,85,vq,3,614
GPT-4,85,vq,4,509
GPT-4,85,vq,3,715
GPT-4,85,vq,4,410
GPT-4,85,vq,4,504
GPT-4,85,vq,4,601
GPT-4,85,vq,3,409
GPT-4,85,vq,5,201
GPT-4,85,vq,3,507
GPT-4,85,vq,4,716
GPT-4,85,vq,4,108
GPT-4,85,vq,4,604
GPT-4,85,vq,5,804
GPT-4,85,vq,4,610
GPT-4,85,vq,5,802
GPT-4,85,vq,3,114
GPT-4,85,vq,4,602
GPT-4,85,vq,4,705
GPT-4,85,vq,5,713
GPT-4,85,vq,3,501
GPT-4,85,vq,5,205
GPT-4,85,vq,5,202
GPT-4,85,vq,2,706
GPT-4,85,vq,3,503
GPT-4,85,vq,5,206
GPT-4,85,vq,3,203
GPT-4,85,vq,2,608
GPT-4,85,vq,4,103
GPT-4,85,vq,2,714
GPT-4,85,vq,3,701
GPT-4,85,vq,3,712
GPT-4,85,vq,3,510
GPT-4,85,vq,4,105
GPT-4,85,vq,4,111
GPT-4,85,vq,5,402
GPT-4,85,vq,3,709
GPT-4,85,vq,4,703
GPT-4,85,vq,2,702
GPT-4,85,vq,4,603
GPT-4,85,vq,4,612
GPT-4,85,vq,5,803
GPT-4,86,qv,1,713
GPT-4,86,qv,5,802
GPT-4,86,qv,5,803
GPT-4,86,qv,5,208
GPT-4,86,qv,4,501
GPT-4,86,qv,1,715
GPT-4,86,qv,5,804
GPT-4,86,qv,3,409
GPT-4,86,qv,3,507
GPT-4,86,qv,4,403
GPT-4,86,qv,4,503
GPT-4,86,qv,5,202
GPT-4,86,qv,2,705
GPT-4,86,qv,4,105
GPT-4,86,qv,5,207
GPT-4,86,qv,3,102
GPT-4,86,qv,3,712
GPT-4,86,qv,5,404
GPT-4,86,qv,5,103
GPT-4,86,qv,2,703
GPT-4,86,qv,5,605
GPT-4,86,qv,5,410
GPT-4,86,qv,5,504
GPT-4,86,qv,4,114
GPT-4,86,qv,5,303
GPT-4,86,qv,5,801
GPT-4,86,qv,3,702
GPT-4,86,qv,5,701
GPT-4,86,qv,5,201
GPT-4,86,qv,3,502
GPT-4,86,qv,2,710
GPT-4,86,qv,5,205
GPT-4,86,qv,3,604
GPT-4,86,qv,4,614
GPT-4,86,qv,3,112
GPT-4,86,qv,5,411
GPT-4,86,qv,4,810
GPT-4,86,qv,4,601
GPT-4,86,qv,5,206
GPT-4,86,qv,4,510
GPT-4,86,qv,5,109
GPT-4,86,qv,5,808
GPT-4,86,qv,2,709
GPT-4,86,qv,3,104
GPT-4,86,qv,3,110
GPT-4,86,qv,5,408
GPT-4,86,qv,3,113
GPT-4,86,qv,3,714
GPT-4,86,qv,5,610
GPT-4,86,qv,5,611
GPT-4,86,qv,5,612
GPT-4,86,qv,4,603
GPT-4,86,qv,5,406
GPT-4,86,qv,2,707
GPT-4,86,qv,5,602
GPT-4,86,qv,5,111
GPT-4,86,qv,3,608
GPT-4,86,qv,5,402
GPT-4,86,qv,2,711
GPT-4,86,qv,3,706
GPT-4,86,qv,5,405
GPT-4,86,qv,5,509
GPT-4,86,qv,3,716
GPT-4,86,qv,5,108
GPT-4,86,qv,5,805
GPT-4,86,qv,3,704
GPT-4,86,qv,5,203
GPT-4,86,qv,5,204
GPT-4,87,vq,5,202
GPT-4,87,vq,5,803
GPT-4,87,vq,3,403
GPT-4,87,vq,4,406
GPT-4,87,vq,2,612
GPT-4,87,vq,3,111
GPT-4,87,vq,2,614
GPT-4,87,vq,3,611
GPT-4,87,vq,4,710
GPT-4,87,vq,3,409
GPT-4,87,vq,4,108
GPT-4,87,vq,5,206
GPT-4,87,vq,3,109
GPT-4,87,vq,4,501
GPT-4,87,vq,4,703
GPT-4,87,vq,5,802
GPT-4,87,vq,4,504
GPT-4,87,vq,4,805
GPT-4,87,vq,5,207
GPT-4,87,vq,2,714
GPT-4,87,vq,3,604
GPT-4,87,vq,3,701
GPT-4,87,vq,3,507
GPT-4,87,vq,4,709
GPT-4,87,vq,4,705
GPT-4,87,vq,5,801
GPT-4,87,vq,5,205
GPT-4,87,vq,3,602
GPT-4,87,vq,5,208
GPT-4,87,vq,4,715
GPT-4,87,vq,2,113
GPT-4,87,vq,4,610
GPT-4,87,vq,3,510
GPT-4,87,vq,4,405
GPT-4,87,vq,4,808
GPT-4,87,vq,3,114
GPT-4,87,vq,3,103
GPT-4,87,vq,3,608
GPT-4,87,vq,2,110
GPT-4,87,vq,4,410
GPT-4,87,vq,3,404
GPT-4,87,vq,1,702
GPT-4,87,vq,3,603
GPT-4,87,vq,4,707
GPT-4,87,vq,4,402
GPT-4,87,vq,3,810
GPT-4,87,vq,2,706
GPT-4,87,vq,3,502
GPT-4,87,vq,5,411
GPT-4,87,vq,4,105
GPT-4,87,vq,2,716
GPT-4,87,vq,2,712
GPT-4,87,vq,4,601
GPT-4,87,vq,4,503
GPT-4,87,vq,2,704
GPT-4,87,vq,2,112
GPT-4,87,vq,4,713
GPT-4,87,vq,5,605
GPT-4,87,vq,5,804
GPT-4,87,vq,4,408
GPT-4,87,vq,3,509
GPT-4,87,vq,4,203
GPT-4,87,vq,4,303
GPT-4,87,vq,2,102
GPT-4,87,vq,2,104
GPT-4,87,vq,4,204
GPT-4,87,vq,5,201
GPT-4,87,vq,2,711
GPT-4,88,qv,4,411
GPT-4,88,qv,2,114
GPT-4,88,qv,3,113
GPT-4,88,qv,5,208
GPT-4,88,qv,3,409
GPT-4,88,qv,3,701
GPT-4,88,qv,3,610
GPT-4,88,qv,5,206
GPT-4,88,qv,4,502
GPT-4,88,qv,4,503
GPT-4,88,qv,3,112
GPT-4,88,qv,3,608
GPT-4,88,qv,5,808
GPT-4,88,qv,3,410
GPT-4,88,qv,4,204
GPT-4,88,qv,3,703
GPT-4,88,qv,4,711
GPT-4,88,qv,3,603
GPT-4,88,qv,5,804
GPT-4,88,qv,5,406
GPT-4,88,qv,4,709
GPT-4,88,qv,3,602
GPT-4,88,qv,2,716
GPT-4,88,qv,5,402
GPT-4,88,qv,4,707
GPT-4,88,qv,3,108
GPT-4,88,qv,5,802
GPT-4,88,qv,4,509
GPT-4,88,qv,3,110
GPT-4,88,qv,5,205
GPT-4,88,qv,4,611
GPT-4,88,qv,3,103
GPT-4,88,qv,4,715
GPT-4,88,qv,3,403
GPT-4,88,qv,4,109
GPT-4,88,qv,3,714
GPT-4,88,qv,5,201
GPT-4,88,qv,4,404
GPT-4,88,qv,3,104
GPT-4,88,qv,5,202
GPT-4,88,qv,3,712
GPT-4,88,qv,4,510
GPT-4,88,qv,4,601
GPT-4,88,qv,4,810
GPT-4,88,qv,5,207
GPT-4,88,qv,4,303
GPT-4,88,qv,4,501
GPT-4,88,qv,5,803
GPT-4,88,qv,3,111
GPT-4,88,qv,3,713
GPT-4,88,qv,3,605
GPT-4,88,qv,4,604
GPT-4,88,qv,3,102
GPT-4,88,qv,3,105
GPT-4,88,qv,4,612
GPT-4,88,qv,3,805
GPT-4,88,qv,3,704
GPT-4,88,qv,4,408
GPT-4,88,qv,5,801
GPT-4,88,qv,4,405
GPT-4,88,qv,4,203
GPT-4,88,qv,4,706
GPT-4,88,qv,3,614
GPT-4,88,qv,4,504
GPT-4,88,qv,4,710
GPT-4,88,qv,3,702
GPT-4,88,qv,4,507
GPT-4,88,qv,4,705
GPT-4,89,vq,2,810
GPT-4,89,vq,4,504
GPT-4,89,vq,4,408
GPT-4,89,vq,5,804
GPT-4,89,vq,3,510
GPT-4,89,vq,3,601
GPT-4,89,vq,4,303
GPT-4,89,vq,3,706
GPT-4,89,vq,5,801
GPT-4,89,vq,2,114
